title,price,location,destaque,condominio,area_util,quartos,banheiros,vagas_na_garagem,iptu,academia,elevador,permitido_animais,piscina,portaria,salao_de_festas,condominio_fechado,seguranca_24h,portao_eletronico,area_murada,area_de_servico,armarios_na_cozinha,armarios_no_quarto,churrasqueira,mobiliado,quarto_de_servico,ar_condicionado,porteiro_24h,varanda,img_index,categoria_Casas,tipo_Casa de vila,tipo_Cobertura,tipo_Duplex ou triplex,tipo_Kitnet,tipo_Loft,tipo_Padrão,zona_LESTE,zona_NORTE,zona_OESTE,zona_SUL
Sobrado para venda com 150 metros quadrados com 3 quartos em Jardim Odete - São Paulo - SP,865000,272,0,0,150,3,4,2,300,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6337,1,0,0,0,0,0,1,0,0,1,0
APARTAMENTO 3 DORMITÓRIOS AGUA BRANCA,517900,464,0,435,62,2,2,1,200,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6338,0,0,0,0,0,0,1,0,0,1,0
"Sobrado à venda no Butantã, 3 quartos (1 suíte), 2 vagas, desocupado!",860000,272,0,0,150,3,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6339,1,0,0,0,0,0,1,0,0,1,0
"Sobrado à venda no Butantã, 3 quartos (1 suíte), 2 vagas, desocupado!",869000,272,0,0,150,3,4,2,300,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6340,1,0,0,0,0,0,1,0,0,1,0
APARTAMENTO POMPÉIA 3 SUÍTES 3 VAGAS,2250000,761,0,2600,150,3,5,3,1400,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6342,0,0,0,0,0,0,1,0,0,1,0
APARTAMENTO POMPEIA 2 DORMITÓRIOS 2 vagas,1000000,548,0,1300,69,2,2,2,45,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,6343,0,0,0,0,0,0,1,0,0,1,0
"Apartamento 3 suítes, 157m², na lapa São Paulo com 3 vagas de garagem",2082000,545,0,1,157,4,4,3,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,6344,0,0,0,0,0,0,1,0,0,1,0
APARTAMENTO Á VENDA PERDIZES 3 DORMITÓRIOS,1100000,489,0,1469,98,3,3,2,479,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6345,0,0,0,0,0,0,1,0,0,1,0
"Sobrado à venda no Butantã, 3 quartos (1 suíte), 2 vagas, desocupado!",865000,272,0,0,150,3,4,2,300,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6346,1,0,0,0,0,0,1,0,0,1,0
APARTAMENTO VILA MADALENA 2 DORMITÓRIOS 1 SUÍTE 1 VAGA,1450000,491,0,1100,71,2,3,1,295,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6347,0,0,0,0,0,0,1,0,0,1,0
"Sobrado com 3 dormitórios, 140 m² - venda por R$ 695.000,00 ou aluguel por R$ 3.500,00 - B",695000,192,0,0,140,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6348,1,0,0,0,0,0,1,0,0,1,0
Higienópolis  Reformado  150m² Privativos  Andar Alto  Garagem,1700000,108,0,2608,150,3,4,1,443,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,6349,0,0,0,0,0,0,1,0,0,1,0
Apartamento à venda no Condomínio Prime Residence em Jaguaré/SP,600000,120,0,800,80,2,2,2,1200,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,6350,0,0,0,0,0,0,1,0,0,1,0
Apartamento à venda no Condomínio Edifício Melanie em São Paulo/SP,899000,548,0,2000,107,3,3,2,200,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6351,0,0,0,0,0,0,1,0,0,1,0
Apartamento à venda no Condomínio Edifício Caravelle em São Paulo/SP,890000,9,0,1082,163,3,2,1,142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6352,0,0,0,0,0,0,1,0,0,1,0
"Vila Romana - varanda gourmet, andar alto, 4 dormitórios, 3 vagas",2140000,778,0,1980,172,4,4,3,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6354,0,0,0,0,0,0,1,0,0,1,0
"Apartamento 3 suítes, 157m², na lapa São Paulo com 3 vagas de garagem",2082000,545,0,1,157,4,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,6355,0,0,0,0,0,0,1,0,0,1,0
Casa de condomínio para venda com 110 metros quadrados com 3 quartos,650000,659,0,0,110,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6356,1,0,0,0,0,0,0,0,0,1,0
Casa em condomínio à venda no Condomínio Residencial Villa Borghese em São Paulo/SP,590000,328,0,300,96,3,3,2,190,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6357,1,0,0,0,0,0,0,0,0,1,0
Sobrado para venda possui 164 metros quadrados com 3 quartos em Jardim Bonfiglioli - São P,585000,150,0,0,164,3,4,2,340,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6358,1,0,0,0,0,0,1,0,0,1,0
"Apartamento com 3 dormitórios à venda, 62 m² por R$ 480.000 - Lapa de Baixo - São Paulo/SP",480000,400,0,635,62,3,1,2,40,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6359,0,0,0,0,0,0,1,0,0,1,0
Apartamento Venda Pompéia 110 m² 3 Dormitórios,1299970,548,0,1700,110,3,3,3,484,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6360,0,0,0,0,0,0,1,0,0,1,0
Apartamento de 50m² - 01 dormitório - super novo e semi mobiliado,740000,491,0,560,51,1,1,1,190,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,6361,0,0,0,0,0,0,1,0,0,1,0
Cobertura Venda Vila Madalena 214 m² 2 Dormitórios,2829970,517,0,1680,214,2,3,4,800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6362,0,0,1,0,0,0,0,0,0,1,0
"Apartamento à venda em Mooca com 80 m², 3 quartos, 1 suíte, 1 vaga",742000,3,0,773,80,3,3,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6364,0,0,0,0,0,0,1,1,0,0,0
Apartamento para venda Condomínio Lister Martins de Araujo Mooca,370000,414,0,730,42,1,1,1,75,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,6365,0,0,0,0,0,0,1,1,0,0,0
"Apartamento à venda em Vila Prudente com 58 m², 2 quartos, 1 suíte, 1 vaga",522000,481,0,636,58,2,2,1,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6366,0,0,0,0,0,0,1,1,0,0,0
"Apartamento à venda em Mooca com 58 m², 2 quartos, 1 suíte, 2 vagas",530000,414,0,800,58,2,2,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6367,0,0,0,0,0,0,1,1,0,0,0
"Apartamento à venda em Mooca com 63 m², 2 quartos, 1 suíte, 1 vaga",530000,13,0,900,63,2,2,1,90,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6368,0,0,0,0,0,0,1,1,0,0,0
"Apartamento à venda no bairro Vila Gomes Cardim - São Paulo/SP, Zona Leste",1120000,647,0,2200,150,3,3,3,250,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6369,0,0,0,0,0,0,1,1,0,0,0
"Apartamento à venda em Vila Prudente com 101 m², 3 quartos, 1 suíte, 2 vagas",998000,146,0,1100,101,3,2,2,487,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6370,0,0,0,0,0,0,1,1,0,0,0
"Casa à venda em Mooca com 120 m², 3 quartos, 1 suíte, 1 vaga",550000,771,0,0,120,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6371,1,0,0,0,0,0,1,1,0,0,0
"Venha conhecer o Residencial Helena, um empreendimento incrível na Vila Formosa, em São Pa",260000,40,0,250,32,2,1,0,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6372,0,0,0,0,0,0,1,1,0,0,0
Apartamento para venda no Jardim Anália Franco com varanda gourmet,1100000,773,0,975,92,2,3,2,460,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,6373,0,0,0,0,0,0,1,1,0,0,0
Apartamento para venda tem 69 metros quadrados com 2 quartos em Tatuapé - São Paulo - SP,700000,529,0,765,69,2,2,2,200,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6374,0,0,0,0,0,0,1,1,0,0,0
"Apartamento à venda em Mooca com 68 m², 2 quartos, 1 suíte, 1 vaga",675000,414,0,686,68,2,2,1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6375,0,0,0,0,0,0,1,1,0,0,0
"Apartamento à venda em Mooca com 100 m², 2 quartos, 2 suítes, 2 vagas",1107700,414,0,900,100,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6376,0,0,0,0,0,0,1,1,0,0,0
Apartamento para venda tem 100 metros quadrados com 1 quarto em Vila Santa Clara - São Pau,765000,789,0,0,100,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6379,0,0,0,0,0,0,1,1,0,0,0
"Apartamento à venda em Vila Prudente com 75 m², 2 quartos, 1 suíte, 1 vaga",500000,771,0,750,75,2,3,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6380,0,0,0,0,0,0,1,1,0,0,0
Sobrado em condomínio fechado á venda 2 dormitórios sendo 2 suítes com vaga de garagem em ,380000,631,0,100,78,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6381,1,0,0,0,0,0,0,1,0,0,0
Sobrado para venda com 199 metros quadrados com 3 quartos em Vila Bela - São Paulo - SP,950000,568,0,0,199,3,4,5,230,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,6382,1,0,0,0,0,0,1,1,0,0,0
"Casa à venda em Vila Prudente com 69 m², 3 quartos, 1 suíte, 1 vaga",479000,771,0,250,69,3,2,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6384,1,0,0,0,0,0,0,1,0,0,0
"Casa à venda em Ponte Rasa com 140 m², 5 quartos, 12 vagas",340012,762,0,0,140,5,3,5,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6385,1,0,0,0,0,0,1,1,0,0,0
"Casa à venda em Vila Prudente com 150 m², 3 quartos, 1 suíte, 2 vagas",749000,771,0,0,150,3,3,2,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6386,1,0,0,0,0,0,1,1,0,0,0
"Apartamento à venda em Brás com 100 m², 3 quartos",850000,22,0,1035,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6387,0,0,0,0,0,0,1,1,0,0,0
"Apartamento à venda em Mooca com 102 m², 3 quartos, 1 suíte, 2 vagas",1188000,414,0,0,102,3,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6388,0,0,0,0,0,0,1,1,0,0,0
"Casa à venda em São Paulo, Jardim Nice",320000,264,0,0,250,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6390,1,0,0,0,0,0,1,1,0,0,0
"Casa à venda em Vila Prudente com 260 m², 3 quartos, 1 suíte, 5 vagas",1350000,481,0,0,260,3,3,5,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6391,1,0,0,0,0,0,1,1,0,0,0
"Casa à venda em Mooca com 136 m², 2 quartos, 1 vaga",550000,771,0,0,136,2,2,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392,1,0,0,0,0,0,1,1,0,0,0
"Apartamento à venda em Ermelino Matarazzo com 56 m², 2 quartos, 1 vaga",330000,404,0,570,56,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6394,0,0,0,0,0,0,1,1,0,0,0
Apartamento para venda com 131 metros quadrados com 3 quartos em Vila Regente Feijó - São ,1400000,773,0,1500,131,3,3,2,850,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6397,0,0,0,0,0,0,1,1,0,0,0
"Casa à venda em Campo Belo com 200 m², 3 quartos, 1 suíte, 3 vagas",1990000,435,0,0,200,3,3,3,349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6398,1,0,0,0,0,0,1,1,0,0,0
"Apartamento à venda em Vila Prudente com 57 m², 2 quartos, 1 suíte, 1 vaga",559000,499,0,500,57,2,2,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6399,0,0,0,0,0,0,1,1,0,0,0
"Casa à venda em Mooca com 150 m², 4 quartos, 2 suítes, 4 vagas",1300000,414,0,0,150,4,4,4,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6400,1,0,0,0,0,0,1,1,0,0,0
"Apartamento à venda em Mooca com 77 m², 3 quartos, 1 suíte, 2 vagas",870000,3,0,770,77,3,1,2,236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6401,0,0,0,0,0,0,1,1,0,0,0
"Apartamento à venda em Mooca com 60 m², 2 quartos, 1 suíte, 2 vagas",590000,3,0,545,60,2,2,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6402,0,0,0,0,0,0,1,1,0,0,0
Apartamento à venda no bairro Vila Prudente - São Paulo/SP,480000,568,0,450,64,2,2,1,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6403,0,0,0,0,0,0,1,1,0,0,0
COBERTURA COM 4 DORMITÓRIOS À VENDA - VILA FORMOSA - SÃO PAULO/SP,1750000,641,0,2198,225,4,3,4,1256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6404,0,0,1,0,0,0,0,1,0,0,0
"Casa à venda em Carrão com 200 m², 7 quartos, 2 suítes",850000,529,0,0,200,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6405,1,0,0,0,0,0,1,1,0,0,0
"Apartamento à venda em Sapopemba com 75 m², 3 quartos",500000,101,0,491,75,3,1,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6406,0,0,0,0,0,0,1,1,0,0,0
"Apartamento à venda em Mooca com 112 m², 3 quartos, 1 suíte, 2 vagas",1166000,414,0,900,112,3,2,2,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6407,0,0,0,0,0,0,1,1,0,0,0
"Apartamento à venda em Mooca com 69 m², 2 quartos, 1 suíte, 2 vagas",735000,3,0,746,69,2,2,2,269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6408,0,0,0,0,0,0,1,1,0,0,0
Casa para venda 2 quartos em Cidade Tiradentes - São Paulo - SP,300000,69,0,0,96,2,1,2,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6409,1,0,0,0,0,0,1,1,0,0,0
"Casa à venda em Itaquera com 128 m², 2 quartos, 1 suíte, 1 vaga",450009,830,0,100,128,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6411,1,0,0,0,0,0,1,1,0,0,0
São Paulo - Kitchenette/Studio - Jardins,820000,38,0,582,24,1,1,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6412,0,0,0,0,0,0,1,0,0,0,1
São Paulo - Apartamento Padrão - Jardins,2700000,283,0,2613,98,3,4,2,425,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,6413,0,0,0,0,0,0,1,0,0,0,1
"Choice Panamby disponível para venda com 33m², 01 dormitório e 01 vaga",405000,130,0,500,33,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,6414,0,0,0,0,0,0,1,0,0,0,1
Venda Apartamento 2 Dormitórios - 57 m² Moema,859980,111,0,1407,57,2,2,1,184,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6415,0,0,0,0,0,0,1,0,0,0,1
Flat com ótimo preço no bairro Campo Belo. Confira!,767000,27,0,600,47,1,1,1,150,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,6416,0,0,0,0,0,0,1,0,0,0,1
São Paulo - Apartamento Padrão - Santo Amaro,782000,512,0,920,50,1,1,1,200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6417,0,0,0,0,0,0,1,0,0,0,1
São Paulo - Kitchenette/Studio - Vila Olímpia,520000,739,0,1397,27,1,1,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6419,0,0,0,0,0,0,1,0,0,0,1
Flat para venda no Itaim Bibi - Edifício Horizonte JK - Cód. SHR10335,1579000,729,0,970,54,1,1,1,290,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,6420,0,0,0,0,0,1,0,0,0,0,1
São Paulo - Apartamento Padrão - Jardins,690000,283,0,1420,68,3,1,1,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6421,0,0,0,0,0,0,1,0,0,0,1
Venda Apartamento 2 Dormitórios - 72 m² Chácara Santo Antônio,699970,53,0,850,72,2,1,1,76,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6422,0,0,0,0,0,0,1,0,0,0,1
Sobrado em rua sem saída com dois quartos à venda no Jardim Prudência.,535000,823,0,0,195,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6423,1,0,0,0,0,0,1,0,0,0,1
Apartamento a venda na região da Vila Mariana - S.P,590000,700,0,0,35,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,6424,0,0,0,0,0,0,1,0,0,0,1
Rarus Flats - Flat para venda no Brooklin - Transamérica Berrini,1000000,62,0,2050,55,1,1,1,400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,6425,0,0,0,0,0,1,0,0,0,0,1
Apartamento para venda na Vila Nova Conceição - Edifício Contemporâneo,1250000,729,0,1600,42,1,1,1,250,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,6427,0,0,0,0,0,0,1,0,0,0,1
Apartamento Venda 2 Dormitórios - 77 m² Vila Clementino,849970,600,0,1110,77,2,1,1,317,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6428,0,0,0,0,0,0,1,0,0,0,1
"Apartamentp à venda, Alto da Boa Vista, São Paulo-SP",1798000,512,0,3100,210,3,5,4,1170,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6429,0,0,0,0,0,0,1,0,0,0,1
"Flat Wyndham São Paulo Paulista disponível para venda com 27m², 1 dormitório e 1 vaga de g",345000,283,0,1559,27,1,1,1,314,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,6430,0,0,0,0,0,0,1,0,0,0,1
Apartamento Venda Chácara Santo Antônio 96 m² 3 Dormitórios,849970,380,0,1295,96,3,2,1,270,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6431,0,0,0,0,0,0,1,0,0,0,1
São Paulo - Apartamento Padrão - Jardins,630000,283,0,845,45,1,1,1,221,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,6432,0,0,0,0,0,0,1,0,0,0,1
Flat Tsue Bienal disponível para venda com 26m² 01 dormitório e 01 vaga de garagem,265000,600,0,1990,26,1,1,1,250,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,6433,0,0,0,0,0,0,1,0,0,0,1
Flat Tsue Bienal disponível para venda com 26m² 01 dormitório e 01 vaga de garagem,265000,600,0,1990,26,1,1,1,250,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,6434,0,0,0,0,0,1,0,0,0,0,1
São Paulo - Apartamento Padrão - Santo Amaro,880000,512,0,550,70,2,2,2,215,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,6435,0,0,0,0,0,0,1,0,0,0,1
Apartamento Venda 2 Dormitórios - 129 m² Vila Nova Conceição,2189980,729,0,1450,129,2,2,1,520,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,6436,0,0,0,0,0,0,1,0,0,0,1
São Paulo - Apartamento Padrão - Campo Belo,695000,27,0,1021,47,1,1,1,185,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6437,0,0,0,0,0,0,1,0,0,0,1
Flat para venda na Vila Nova Conceição - Edifício Contemporâneo,1250000,729,0,1600,42,1,1,1,250,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6438,0,0,0,0,0,1,0,0,0,0,1
Flat Tsue Bienal disponível para venda com 26m² 01 dormitório e 01 vaga de garagem,265000,600,0,1990,26,1,1,1,250,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,6439,0,0,0,0,0,1,0,0,0,0,1
"Apartamento à venda, Vila Olímpia, São Paulo, SP",1800000,739,0,500,57,1,1,1,200,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6440,0,0,0,0,0,0,1,0,0,0,1
Venda Apartamento 1 Dormitórios - 113 m² Paraíso,1199990,424,0,1200,113,1,2,1,275,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6441,0,0,0,0,0,0,1,0,0,0,1
"Casa térrea, na região do Jardim Guedala/Jd. Progredior, com 3 dormitórios, 1 suíte e 2 va",2300000,769,0,0,200,3,3,2,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6442,1,0,0,0,0,0,1,0,0,0,1
Apartamento Venda 1 Dormitórios - 67 m² Itaim Bibi,1789990,729,0,1300,67,1,2,1,325,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,6443,0,0,0,0,0,0,1,0,0,0,1
São Paulo - Apartamento Padrão - Chácara Santo Antônio,910000,160,0,800,82,2,2,2,125,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,6444,0,0,0,0,0,0,1,0,0,0,1
São Paulo - Apartamento Padrão - Vila Mariana,1180000,700,0,1772,137,3,1,1,189,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6445,0,0,0,0,0,0,1,0,0,0,1
Venda Apartamento 2 Dormitórios - 70 m² Brooklin,1099970,644,0,768,70,2,2,1,297,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,6446,0,0,0,0,0,0,1,0,0,0,1
Apartamento Venda Vila Clementino 80 m² 3 Dormitórios,988990,700,0,1540,80,3,1,2,116,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6447,0,0,0,0,0,0,1,0,0,0,1
São Paulo - Apartamento Padrão - Saúde,798000,711,0,1090,130,3,2,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6448,0,0,0,0,0,0,1,0,0,0,1
Flat Wyndham São Paulo Paulista disponível para venda com 32m² e 01 vaga de garagem,385000,283,0,1559,27,1,1,1,314,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,6449,0,0,0,0,0,0,1,0,0,0,1
São Paulo - Apartamento Padrão - Ipiranga,1100000,114,0,1100,94,3,2,2,350,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,6450,0,0,0,0,0,0,1,0,0,0,1
Entre em contato e visite esse e outros imóveis!,425000,111,0,496,32,1,1,1,187,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6451,0,0,0,0,0,0,1,0,0,0,1
Venda Apartamento 1 Dormitórios - 43 m² Brooklin,799970,21,0,793,43,1,1,1,167,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6452,0,0,0,0,0,0,1,0,0,0,1
São Paulo - Apartamento Padrão - Vila Mariana,1180000,700,0,1000,105,3,2,1,100,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6453,0,0,0,0,0,0,1,0,0,0,1
Apartamento Venda 1 Dormitórios - 52 m² Brooklin,949990,62,0,800,52,1,2,1,250,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6454,0,0,0,0,0,0,1,0,0,0,1
São Paulo - Apartamento Padrão - Ipiranga,1250000,114,0,1150,127,3,4,2,469,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6455,0,0,0,0,0,0,1,0,0,0,1
São Paulo - Apartamento Padrão - Aclimação,1400000,0,0,2290,200,3,3,2,982,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,6456,0,0,0,0,0,0,1,0,0,0,1
Venda Apartamento 3 Dormitórios - 92 m² Brooklin,899990,21,0,1450,92,3,2,1,130,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,6457,0,0,0,0,0,0,1,0,0,0,1
Cobertura Venda Moema 83 m² 2 Dormitórios,1456970,111,0,1623,83,2,2,2,375,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6458,0,0,1,0,0,0,0,0,0,0,1
Venda Apartamento 2 Dormitórios - 130 m² Moema,1849990,111,0,2740,130,2,2,2,1155,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6459,0,0,0,0,0,0,1,0,0,0,1
Venda Apartamento 2 Dormitórios - 177 m² Vila Nova Conceição,1907970,729,0,1800,177,2,2,1,334,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6460,0,0,0,0,0,0,1,0,0,0,1
"Flat George V Itaim para venda, com 57,65m², 1 dormitório e 1 vaga de garagem",1272000,116,0,2800,58,1,1,1,557,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,6461,0,0,0,0,0,1,0,0,0,0,1
Sobrado à venda no Imirim,745000,110,0,0,130,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6462,1,0,0,0,0,0,1,0,1,0,0
Apartamento na Casa Verde Alta,320000,33,0,600,60,1,1,1,100,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6463,0,0,0,0,0,0,1,0,1,0,0
Apartamento em Condomínio Novo na Casa Verde Média,400000,34,0,0,54,2,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6464,0,0,0,0,0,0,1,0,1,0,0
Apartamento com 02 Dormitórios na Santa Terezinha - Zona Norte - São Paulo - SP,399000,510,0,614,55,2,1,1,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6466,0,0,0,0,0,0,1,0,1,0,0
"Apartamento com 03 Dormitórios, próximo Metrô Tucuruvi!",450000,658,0,881,68,3,2,2,211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6467,0,0,0,0,0,0,1,0,1,0,0
